Subject,Label,eda_mean,eda_std,eda_min,eda_max,ecg_mean,ecg_std,ecg_min,ecg_max,emg_mean,emg_std,emg_min,emg_max,temp_mean,temp_std,temp_min,temp_max
S5,1,3.7089029947916665,0.014014650676924026,3.6808013916015625,3.757476806640625,-0.0070159912109375,0.23054053057573168,-0.474151611328125,1.4336700439453125,-0.007257080078125,0.013570603225352163,-0.0718231201171875,0.0135955810546875,34.74823,0.033929635,34.657043,34.806183
S5,1,3.7093226114908853,0.016717830673966958,3.6861419677734375,3.7593841552734375,-0.014569091796875,0.20433098351481008,-0.6457672119140625,1.3333282470703125,-0.001700592041015625,0.009732428962531544,-0.0378570556640625,0.0209197998046875,34.79218,0.030096184,34.715424,34.83078
S5,1,3.7102444966634116,0.012263622172196492,3.691864013671875,3.75518798828125,0.00634918212890625,0.29158704057455626,-0.6336822509765625,1.4334869384765625,-0.003171539306640625,0.018688108868745983,-0.0907745361328125,0.0312652587890625,34.780964,0.035307538,34.690826,34.880096
S5,1,3.720506032307943,0.011710414734041483,3.6983489990234375,3.7631988525390625,0.05169601440429687,0.31458099007866586,-0.5291290283203125,1.46209716796875,-0.004741668701171875,0.012648210697654424,-0.0458221435546875,0.023895263671875,34.787205,0.03480626,34.707733,34.887817
S5,1,3.6973698933919272,0.013762612658207007,3.6762237548828125,3.751373291015625,0.06755828857421875,0.36901351458053777,-0.334716796875,1.4592132568359375,-0.003143310546875,0.01150439333410756,-0.033233642578125,0.0287933349609375,34.789406,0.027450826,34.713867,34.82776
S5,1,3.706226348876953,0.01394667527970192,3.685760498046875,3.78570556640625,0.006137847900390625,0.26486646795468166,-0.5969696044921875,1.4637908935546875,-0.0017578125,0.010866404546317507,-0.0238494873046875,0.0286102294921875,34.810436,0.026308293,34.735413,34.841583
S5,1,3.791980743408203,0.08283705143238351,3.7265777587890625,4.00390625,-0.0340057373046875,0.13420308334605538,-0.751373291015625,0.2449493408203125,-0.00305633544921875,0.014645457838913977,-0.045135498046875,0.04815673828125,34.820663,0.044049043,34.727722,34.97879
S5,2,9.714813232421875,0.11644209116903716,9.578323364257812,10.079574584960938,0.00505828857421875,0.2495114253923293,-0.5049591064453125,1.4966583251953125,-0.004607391357421875,0.013544387830060583,-0.055938720703125,0.0305328369140625,34.661983,0.040682767,34.5726,34.756927
S5,2,9.867331186930338,0.20762054345346304,9.599685668945312,10.584259033203125,-0.0023651123046875,0.29633492291363484,-0.6841278076171875,1.46722412109375,-0.00399932861328125,0.013287342563917266,-0.0414276123046875,0.03204345703125,34.783283,0.110622086,34.603302,34.952545
S5,2,9.780762990315756,0.37707811655053114,9.252548217773438,10.849380493164062,0.012067413330078125,0.2396902301034683,-0.5601654052734375,1.3791961669921875,-0.006036376953125,0.013559071404932599,-0.0399627685546875,0.0288848876953125,35.15463,0.13959606,34.8508,35.308228
S5,2,9.312553405761719,0.2379634561868139,9.045791625976562,10.174179077148438,0.11257171630859375,0.365290926584695,-0.4803314208984375,1.4468536376953125,-0.004430389404296875,0.011972794301534608,-0.039642333984375,0.0299835205078125,34.97161,0.091521375,34.82617,35.161102
S5,2,8.957627614339193,0.16263565743225128,8.751678466796875,9.486770629882812,0.008812713623046874,0.3893930074339301,-0.86920166015625,1.4991302490234375,-0.00342559814453125,0.015130556682736515,-0.0663299560546875,0.0263214111328125,34.965992,0.11280833,34.706207,35.122437
S5,2,9.182446797688803,0.17924567076940148,8.900833129882812,9.761428833007812,0.005873870849609375,0.3099501449606696,-0.7367706298828125,1.4991302490234375,-0.002730560302734375,0.010684416653595367,-0.030807495117187503,0.0204620361328125,34.539738,0.06639241,34.42395,34.71234
S5,2,9.750677744547525,0.2040835406115369,9.427261352539062,10.448074340820312,-0.02759857177734375,0.23727544876686207,-0.8976287841796875,1.32147216796875,-0.00372314453125,0.0100578872654773,-0.0235748291015625,0.0157012939453125,34.448235,0.034015324,34.362732,34.509766
S5,2,10.207589467366537,0.2614473330641159,9.878158569335938,11.05194091796875,-0.027898406982421874,0.28301788151060775,-0.8689727783203125,1.3870697021484375,-0.00232086181640625,0.009485331269726274,-0.0196380615234375,0.0228424072265625,34.497982,0.054908007,34.35663,34.604828
S5,2,9.821707407633463,0.26418911212413393,9.54132080078125,10.774612426757812,0.0226409912109375,0.24393213862061583,-0.3812713623046875,1.41192626953125,-0.005919647216796875,0.012656437034865894,-0.039459228515625,0.0354766845703125,34.67627,0.09406473,34.521973,34.846222
S5,2,9.604466756184896,0.23815568255727815,9.343338012695312,10.644912719726562,0.029026031494140625,0.36373775954277954,-0.8647613525390625,1.4991302490234375,-0.005437469482421875,0.012531481783337827,-0.0444488525390625,0.0197296142578125,34.7162,0.09462472,34.512787,34.869324
S5,2,9.503981272379557,0.16764012677889087,9.326553344726562,10.108566284179688,0.0386932373046875,0.3376688075667989,-0.9682159423828125,1.3620758056640625,-0.006027984619140625,0.009381588809752239,-0.02984619140625,0.013916015625,34.63048,0.04720307,34.51895,34.72003
S6,1,9.278221130371094,0.16792483821967763,8.942031860351562,9.550857543945312,0.0544921875,0.3527350843539662,-0.2714996337890625,1.49908447265625,-0.0079254150390625,0.020290432575083926,-0.0699005126953125,0.0326385498046875,33.576187,0.017167741,33.52478,33.60498
S6,1,8.541552225748697,0.2180611687542229,8.184051513671875,8.929824829101562,0.056255340576171875,0.36958723151008854,-0.3747711181640625,1.4893341064453125,-0.004538726806640625,0.021870116064872637,-0.0482940673828125,0.06646728515625,33.572205,0.029637331,33.520264,33.70343
S6,1,7.881094614664714,0.166182380081482,7.6206207275390625,8.17108154296875,-0.0087005615234375,0.22521687294410844,-0.3592071533203125,1.4563751220703125,-0.004351043701171875,0.017708437266801536,-0.0431671142578125,0.0347442626953125,33.570873,0.028057959,33.49002,33.620117
S6,1,7.391338348388672,0.11969902506068544,7.213592529296875,7.607269287109375,0.037099456787109374,0.34568857069665654,-0.3535308837890625,1.4989471435546875,-0.0055572509765625,0.01826894267909973,-0.0655975341796875,0.0468292236328125,33.548042,0.05741314,33.4205,33.630707
S6,1,7.084649403889974,0.07098643211660209,6.9599151611328125,7.230377197265625,-0.016036224365234376,0.22750862420795168,-0.3516998291015625,1.4991302490234375,-0.00527801513671875,0.01306353393126315,-0.05804443359375,0.0201873779296875,33.428886,0.015630798,33.3692,33.459747
S6,1,6.881815592447917,0.04556548321930857,6.7935943603515625,6.963348388671875,0.004479217529296875,0.35301421305516045,-0.38397216796875,1.4677276611328125,-0.00470733642578125,0.016039310435870036,-0.0520477294921875,0.0787811279296875,33.508366,0.05497407,33.408447,33.632233
S6,1,6.707604726155599,0.05268193564087549,6.6280364990234375,6.8027496337890625,0.00672607421875,0.28564926239725363,-0.3289947509765625,1.4401702880859375,-0.005971527099609375,0.008595437560142952,-0.0226593017578125,0.0209197998046875,33.667248,0.032466535,33.585327,33.73224
S6,1,6.5764617919921875,0.03293454476806314,6.5113067626953125,6.640625,-0.0066436767578125,0.30310014683218833,-0.3559112548828125,1.4989471435546875,-0.003850555419921875,0.018777605112353667,-0.0523223876953125,0.0725555419921875,33.748825,0.026578983,33.680695,33.786865
S6,1,6.473522186279297,0.02532256318107054,6.4189910888671875,6.5196990966796875,-0.01793060302734375,0.23079635129283668,-0.33709716796875,1.4812774658203125,-0.0017913818359375,0.013640127105190589,-0.04193115234375,0.0244903564453125,33.73134,0.028170506,33.65796,33.776245
S6,1,6.404101053873698,0.02692763489334936,6.3541412353515625,6.4453125,-0.02968902587890625,0.24731383192261142,-0.35321044921875,1.4122467041015625,-0.00669097900390625,0.019226116301475367,-0.0644989013671875,0.0578155517578125,33.797794,0.040978357,33.68979,33.887085
S6,1,6.3072458902994795,0.022770991355314095,6.2717437744140625,6.3533782958984375,0.0215606689453125,0.28256661613306316,-0.2762603759765625,1.4823760986328125,-0.00446929931640625,0.018525707614682203,-0.05731201171875,0.06793212890625,33.81035,0.052860577,33.69281,33.966125
S6,1,6.286506652832031,0.02997441918071723,6.2557220458984375,6.4105987548828125,-0.0764129638671875,0.12507963666815503,-0.3571929931640625,0.2250823974609375,0.001198577880859375,0.027063153840239548,-0.0917816162109375,0.0837249755859375,33.844177,0.042513836,33.74893,33.981354
S6,1,6.243000030517578,0.012056460191716092,6.215667724609375,6.2839508056640625,0.00263824462890625,0.24227108680534745,-0.3311920166015625,1.4989471435546875,-0.0026947021484375,0.012071866734753928,-0.0221099853515625,0.03826904296875,33.907356,0.030416561,33.84305,33.973755
S6,1,6.2214914957682295,0.010647918830965405,6.203460693359375,6.24542236328125,0.0226715087890625,0.3053748775521628,-0.3527069091796875,1.4992218017578125,-0.004364776611328125,0.009900024727277735,-0.0356597900390625,0.0245819091796875,33.953953,0.026373096,33.879486,34.05139
S6,1,6.248073577880859,0.02397413308747846,6.2191009521484375,6.3640594482421875,-0.0350250244140625,0.16620346735025782,-0.3435516357421875,0.9304962158203125,-0.00241546630859375,0.013941035533106156,-0.0391845703125,0.0755767822265625,33.797604,0.13780826,33.592865,33.99048
S6,1,6.225465138753255,0.015860226717634505,6.2007904052734375,6.2801361083984375,-0.0101959228515625,0.30921364123074296,-0.35650634765625,1.4989471435546875,-0.0060577392578125,0.013012401513080585,-0.0570831298828125,0.01556396484375,33.610676,0.02929769,33.53534,33.662506
S6,1,6.197210947672526,0.022526865807827607,6.1649322509765625,6.2625885009765625,0.00323638916015625,0.3230506018724323,-0.3386993408203125,1.4991302490234375,-0.004109954833984375,0.01677727503521007,-0.0456390380859375,0.0701751708984375,33.730507,0.06852141,33.620117,33.868835
S6,1,6.190738677978516,0.01444436433506829,6.1641693115234375,6.22100830078125,-0.02020416259765625,0.26846875718545044,-0.3666229248046875,1.4379730224609375,-0.003737640380859375,0.013163418233193402,-0.0509490966796875,0.0289764404296875,33.876907,0.03580588,33.789917,33.93573
S6,1,6.2016042073567705,0.01642867876641902,6.17218017578125,6.2351226806640625,-0.06164398193359375,0.13377336605779727,-0.3816375732421875,0.2822113037109375,-0.003385162353515625,0.018273765672200185,-0.0639495849609375,0.0317230224609375,33.812466,0.04744753,33.709473,33.973755
S6,2,8.875745137532553,0.12520228053126806,8.64410400390625,9.222793579101562,0.051747894287109374,0.399317776343279,-0.4510345458984375,1.4991302490234375,-0.00367889404296875,0.013179102680168883,-0.03607177734375,0.0330047607421875,33.8404,0.036430553,33.759552,33.92505
S6,2,8.320128122965494,0.27738035550194134,7.8044891357421875,8.910369873046875,0.026453399658203126,0.3580131666244012,-0.458038330078125,1.4989471435546875,-0.004468536376953125,0.014280752183340564,-0.0438079833984375,0.031036376953124997,34.052563,0.14162484,33.823303,34.27716
S6,2,7.904599507649739,0.10196180735867583,7.7495574951171875,8.162307739257812,0.07198257446289062,0.443668462087546,-0.35211181640625,1.4992218017578125,-0.006305694580078125,0.019540064059699123,-0.0546112060546875,0.0973663330078125,34.262085,0.046663977,34.164154,34.396393
S6,2,8.141613006591797,0.17898730879915323,7.9296112060546875,8.7646484375,0.021736907958984374,0.39899645972054093,-0.40887451171875,1.4991302490234375,-0.004351806640625,0.009914224380196617,-0.04119873046875,0.023529052734375,34.126602,0.05436886,33.998108,34.21756
S6,2,8.747596740722656,0.1685412557453409,8.483505249023438,9.246444702148438,0.06817245483398438,0.3902483029451246,-0.5170440673828125,1.4750518798828125,-0.0039459228515625,0.011838376294413266,-0.0323638916015625,0.0296173095703125,33.95797,0.05336207,33.844543,34.049866
S6,2,9.212360382080078,0.2829310140401467,8.733749389648438,9.80682373046875,0.02261810302734375,0.3560948601211785,-0.3616790771484375,1.4355926513671875,-0.003780364990234375,0.009139662944414536,-0.042755126953125,0.0201873779296875,33.799553,0.066158995,33.680695,33.91443
S6,2,10.062967936197916,0.28707774950257064,9.629058837890625,10.592269897460938,-0.07355880737304688,0.14465617099600794,-0.3973846435546875,0.2247161865234375,-0.00302886962890625,0.007122049398063311,-0.01702880859375,0.0200042724609375,33.694397,0.033068612,33.62619,33.77469
S6,2,10.622692108154297,0.15209118146250608,10.410308837890625,11.07330322265625,-0.00768585205078125,0.31593969667246563,-0.3874969482421875,1.4991302490234375,-0.002861785888671875,0.010024663811270037,-0.04229736328125,0.0222015380859375,33.671967,0.024938462,33.606476,33.71103
S6,2,10.272916158040365,0.1985516539223844,10.034942626953125,10.751724243164062,0.0799163818359375,0.43794153267022917,-0.4410552978515625,1.4421844482421875,-0.004943084716796875,0.01127482081336667,-0.0527801513671875,0.01959228515625,33.658592,0.03786063,33.58075,33.75653
S6,2,10.403334299723307,0.15866649401066685,10.066604614257812,10.685348510742188,-0.05319900512695312,0.17073162108037257,-0.36309814453125,0.7740325927734375,-0.00236358642578125,0.008117988264910095,-0.0173492431640625,0.0200958251953125,33.610096,0.03184891,33.55652,33.744385
S6,2,10.838177998860678,0.1956809433866376,10.614395141601562,11.404037475585938,0.014865875244140625,0.32972147301277155,-0.3903350830078125,1.4842071533203125,-0.003508758544921875,0.00860350888513957,-0.029022216796875,0.0137786865234375,33.578342,0.039078113,33.45224,33.69586
S7,1,12.818737030029297,0.15073870771567757,12.569808959960938,13.055801391601562,-0.046865081787109374,0.14886239909605034,-0.7256927490234375,0.2310333251953125,-0.0024871826171875,0.01684421588026942,-0.0358428955078125,0.0929718017578125,34.2831,0.03659927,34.22061,34.414764
S7,1,12.344614664713541,0.10998023542594212,12.163543701171875,12.567520141601562,0.018353271484375,0.2918897246312484,-0.6495208740234375,1.4746856689453125,-0.001221466064453125,0.007671366596262303,-0.0244903564453125,0.017303466796875,34.323505,0.027397739,34.25882,34.37039
S7,1,12.058003743489584,0.07325015642824502,11.934280395507812,12.204360961914062,-0.0179412841796875,0.24178247013114826,-0.6948394775390625,1.4652557373046875,-0.003649139404296875,0.009032742095471877,-0.0341949462890625,0.0130462646484375,34.389835,0.033899225,34.30771,34.509766
S7,1,11.815878550211588,0.0721123457515984,11.686325073242188,11.926651000976562,-0.011845397949218748,0.18307221995162226,-0.706695556640625,0.9971466064453126,-0.002190399169921875,0.01668044763802314,-0.0346527099609375,0.04925537109375,34.416435,0.024082175,34.338287,34.45459
S7,1,11.638412475585938,0.030468758635030648,11.577224731445312,11.687088012695312,-0.009828948974609375,0.20829892289994384,-0.6086883544921875,1.33282470703125,-0.006346893310546875,0.018205401511415607,-0.0666046142578125,0.03057861328125,34.451675,0.028891973,34.364258,34.5036
S7,1,11.54760996500651,0.04304217024300104,11.479949951171875,11.624908447265625,0.021587371826171875,0.32362099025044133,-0.7655181884765625,1.4814605712890625,-0.00579833984375,0.015940081414197806,-0.0504913330078125,0.0330047607421875,34.45765,0.02841968,34.368866,34.502075
S7,1,11.431897481282553,0.03158928415114977,11.368942260742188,11.48223876953125,-0.00684051513671875,0.10553193099541305,-0.1813201904296875,0.4916839599609375,-0.003569793701171875,0.020235661298115437,-0.0544281005859375,0.0563507080078125,34.461254,0.042908505,34.368866,34.581818
S7,1,11.33328119913737,0.0169161489880597,11.29150390625,11.383819580078125,-0.04375762939453125,0.1778536850748455,-0.67254638671875,0.29681396484375,-0.00227203369140625,0.01797260464652782,-0.0567169189453125,0.054290771484375,34.495667,0.028936904,34.419373,34.537323
S7,1,11.299457550048828,0.0185546008377812,11.266708374023438,11.342239379882812,0.057741546630859376,0.3258797337077067,-0.5214385986328125,1.4989471435546875,-0.00660247802734375,0.019073607238386296,-0.06129455566406251,0.0341033935546875,34.511806,0.026465362,34.430084,34.552673
S7,1,11.233297983805338,0.027200270944396365,11.168289184570312,11.283111572265625,0.017116546630859375,0.22088325399795097,-0.24005126953125,1.4247894287109375,-0.006501007080078125,0.02268208368650532,-0.0736541748046875,0.0943450927734375,34.47522,0.034586653,34.399475,34.53427
S7,1,11.199086507161459,0.02787722251912364,11.130523681640625,11.294937133789062,-0.012058258056640625,0.20940605373397875,-0.637298583984375,0.7412567138671875,-0.001638031005859375,0.016038641785302128,-0.04119873046875,0.028839111328125,34.509,0.029817507,34.45764,34.560333
S7,1,11.1942990620931,0.03161112147766244,11.149978637695312,11.308670043945312,-0.012670135498046875,0.17128822522430429,-0.50079345703125,0.9142913818359375,-0.0040313720703125,0.012732952146669004,-0.0391387939453125,0.04852294921875,34.528008,0.033392332,34.4469,34.632446
S7,1,11.198921203613281,0.025561726301226845,11.140060424804688,11.249160766601562,0.03290634155273438,0.31776237164732424,-0.7599334716796875,1.4241485595703125,-0.003034210205078125,0.016789171672361138,-0.05548095703125,0.0441741943359375,34.589176,0.05833466,34.445404,34.727722
S7,1,11.171334584554037,0.015902071137400883,11.12213134765625,11.200332641601562,0.019013214111328124,0.3512154533981837,-0.5608978271484375,1.4721221923828125,8.4686279296875e-05,0.015206331854143834,-0.031494140625,0.0302581787109375,34.588467,0.029966766,34.51895,34.626312
S7,1,11.169617970784506,0.01740710241311523,11.136245727539062,11.2060546875,-0.045301055908203124,0.13564569524561854,-0.5432281494140625,0.2248077392578125,-0.005374908447265625,0.01640589128610167,-0.0554351806640625,0.0355682373046875,34.53796,0.044580106,34.42395,34.60788
S7,1,11.161142985026041,0.02928790533544408,11.114120483398438,11.240005493164062,-0.04058990478515625,0.1521028852722301,-0.6882476806640625,0.2330474853515625,-0.00069427490234375,0.02286023404372581,-0.0404205322265625,0.1230926513671875,34.49774,0.039124314,34.411713,34.568024
S7,1,11.180922190348307,0.02046364848135755,11.127853393554688,11.253738403320312,0.017922210693359374,0.2770340876259058,-0.2163848876953125,1.4678192138671875,-0.003507232666015625,0.01663246383574236,-0.05108642578125,0.03753662109375,34.547787,0.022945266,34.47296,34.58026
S7,1,11.203416188557943,0.022023866685935728,11.160659790039062,11.242294311523438,-0.023351287841796874,0.12313908065329725,-0.5111846923828125,0.5121917724609375,-0.0044189453125,0.016018978355157174,-0.049530029296875,0.0270538330078125,34.560783,0.043500308,34.463776,34.641663
S7,1,11.189289093017578,0.011974428291356212,11.159896850585938,11.219406127929688,-0.02902069091796875,0.2393355746748605,-0.7635955810546875,1.4612274169921875,-0.00470428466796875,0.01486206297512152,-0.0556640625,0.0198211669921875,34.592075,0.03499353,34.5036,34.663177
S7,2,15.809135437011719,0.19120431094584603,15.523910522460938,16.1041259765625,-0.03134841918945312,0.1862259846310871,-0.894561767578125,0.61248779296875,0.002173614501953125,0.011624900686180457,-0.0417022705078125,0.0299835205078125,34.760334,0.036247388,34.669342,34.87857
S7,2,16.464271545410156,0.20253060547044338,16.02935791015625,16.911697387695312,0.005107879638671875,0.21286905992474844,-0.254058837890625,1.4422760009765625,-0.000628662109375,0.02506851525029759,-0.07818603515625,0.0744781494140625,34.811672,0.041196153,34.69388,34.881653
S7,2,16.78444544474284,0.13170066290300755,16.527175903320312,17.119979858398438,0.0360809326171875,0.3580016293280502,-0.895751953125,1.4752349853515625,0.00160369873046875,0.02424131306653365,-0.0618896484375,0.1144866943359375,34.927322,0.042343408,34.81079,35.008118
S7,2,17.4233881632487,0.25634991711674115,16.870498657226562,17.95806884765625,0.06107330322265625,0.31797042276627235,-0.5650177001953125,1.4658050537109375,0.00166168212890625,0.01957838563667565,-0.0659637451171875,0.0449981689453125,34.924706,0.044956777,34.80002,35.00656
S7,2,17.92094548543294,0.17204594086568664,17.647171020507812,18.371963500976562,-0.021736907958984374,0.17965035193675044,-0.6153717041015625,1.0102386474609375,0.000586700439453125,0.019793487130677263,-0.0807037353515625,0.0436248779296875,34.88487,0.057707444,34.74002,34.9834
S7,2,18.405310312906902,0.15819331230658387,18.124771118164062,18.728256225585938,-0.023035430908203126,0.2417858601513919,-0.6222381591796875,1.4566497802734375,0.0032196044921875,0.007052402006254988,-0.0151519775390625,0.0175323486328125,34.89888,0.042922955,34.813873,35.017365
S7,2,19.012775421142578,0.17204735525162765,18.712997436523438,19.371414184570312,-0.07479629516601563,0.20158492902387307,-0.939971923828125,0.2040252685546875,0.00126953125,0.012578261956659892,-0.0301666259765625,0.04925537109375,34.95547,0.049790718,34.821594,35.03589
S7,2,19.49013392130534,0.19717201882269442,19.225692749023438,20.029067993164062,-0.03984756469726562,0.26764685253171816,-0.8887481689453125,1.38775634765625,0.002623748779296875,0.010114124023686699,-0.027191162109375,0.03753662109375,34.96321,0.044814236,34.860077,35.05136
S7,2,19.815362294514973,0.11579743976478948,19.6319580078125,20.204544067382812,-0.0219329833984375,0.37568968177207734,-0.783233642578125,1.4991302490234375,0.002142333984375,0.0132468739377971,-0.0327301025390625,0.0397796630859375,34.99949,0.030360773,34.909393,35.06833
S7,2,19.968713124593098,0.1397259280837303,19.775009155273438,20.316314697265625,0.00648651123046875,0.3538513796807516,-0.9540252685546875,1.4842071533203125,0.002689361572265625,0.009482102839301494,-0.0219268798828125,0.0322723388671875,35.00464,0.037681688,34.90164,35.060608
S8,1,4.107716878255208,0.030110784478898162,4.0546417236328125,4.169464111328125,-0.01198883056640625,0.2096961344364343,-0.5588836669921875,1.4306488037109375,-0.00109710693359375,0.011536489082382275,-0.034423828125,0.0225677490234375,34.42399,0.036085144,34.34134,34.486755
S8,1,4.027029673258464,0.017134190489653894,3.9913177490234375,4.0699005126953125,0.0401275634765625,0.30772309151494515,-0.3094024658203125,1.4852142333984375,-0.007294464111328125,0.020259232480002057,-0.1113739013671875,0.0182647705078125,34.48304,0.05398528,34.384155,34.57721
S8,1,3.963578542073568,0.018341262759538127,3.9310455322265625,3.997039794921875,-0.033037567138671876,0.11397158095702987,-0.347991943359375,0.3936309814453125,-0.00023040771484375,0.01616916063295175,-0.0294342041015625,0.0625762939453125,34.524307,0.036664236,34.417816,34.58026
S8,1,3.9227612813313804,0.013295390538048735,3.89556884765625,3.971099853515625,0.021907806396484375,0.2936194619284544,-0.4077301025390625,1.4493255615234375,-0.002063751220703125,0.013288305381671073,-0.0467376708984375,0.0244903564453125,34.60284,0.03137274,34.540375,34.683136
S8,1,3.895696004231771,0.011262010311262179,3.8791656494140625,3.9478302001953125,0.040118408203125,0.33759152883691074,-0.5329742431640625,1.4805450439453125,-0.005621337890625,0.01196525355766512,-0.03350830078125,0.0239410400390625,34.606,0.0409849,34.48523,34.687744
S8,1,3.8723436991373696,0.007882710363002098,3.85284423828125,3.8906097412109375,-0.00043182373046875,0.290107764113284,-0.5112762451171875,1.472808837890625,-0.00178375244140625,0.00946338226627711,-0.0424346923828125,0.0271453857421875,34.630577,0.04372769,34.51895,34.710846
S8,1,3.8772900899251304,0.013301080763517333,3.8494110107421875,3.91845703125,-0.03901824951171875,0.12470199182517645,-0.4723663330078125,0.5831451416015625,0.000246429443359375,0.01784434210279572,-0.0328216552734375,0.0423431396484375,34.708496,0.048708454,34.578766,34.798492
S8,1,3.850682576497396,0.011309503408172498,3.83148193359375,3.88641357421875,-0.04733352661132813,0.15186029933064624,-0.653228759765625,0.4522705078125,-0.003920745849609375,0.015005864679323695,-0.0407867431640625,0.0289764404296875,34.79557,0.03950939,34.69388,34.88318
S8,1,3.861522674560547,0.010940851688929075,3.844451904296875,3.88336181640625,-0.014931488037109374,0.11168985091777969,-0.2006378173828125,0.51763916015625,0.001920318603515625,0.012901751703997781,-0.0320892333984375,0.0357513427734375,34.834038,0.046833016,34.738495,34.912445
S8,1,3.8841883341471353,0.00968917252485159,3.8631439208984375,3.9073944091796875,-0.02509613037109375,0.19163010709176834,-0.5241851806640625,1.20208740234375,0.00057525634765625,0.010741498339827937,-0.0340118408203125,0.0255889892578125,34.933643,0.03405126,34.83853,35.02353
S8,1,3.8632710774739585,0.01851335985532243,3.826904296875,3.903961181640625,0.02873382568359375,0.2650700144476644,-0.2791900634765625,1.243194580078125,-0.002265167236328125,0.016788411139206053,-0.0471038818359375,0.0518646240234375,34.878197,0.061045717,34.769226,35.001923
S8,1,3.822021484375,0.016948278237138452,3.77349853515625,3.89251708984375,0.08687744140625,0.42079865057705274,-0.550872802734375,1.4902496337890625,-0.002429962158203125,0.013548168629171332,-0.0509490966796875,0.0211029052734375,34.885555,0.04813779,34.8031,34.984955
S8,1,3.7728246053059897,0.01898776394489421,3.7441253662109375,3.814697265625,0.005374908447265625,0.20817240333122114,-0.3292236328125,1.44927978515625,-0.002637481689453125,0.01611297366903529,-0.0522308349609375,0.0637664794921875,34.832253,0.06992522,34.706207,34.97879
S8,1,3.7729517618815103,0.013812745531809908,3.7456512451171875,3.8330078125,-0.013385009765625,0.26030938376680035,-0.55645751953125,1.46905517578125,-0.002907562255859375,0.00961365286050906,-0.0242156982421875,0.0211029052734375,35.00778,0.04121883,34.89087,35.094604
S8,1,3.79791259765625,0.00776269804646987,3.778839111328125,3.818511962890625,-0.017730712890625,0.20052964867942585,-0.5472564697265625,1.0415496826171875,-0.003534698486328125,0.011758157190984534,-0.0476531982421875,0.0265045166015625,35.054287,0.03951933,34.93402,35.122437
S8,1,3.8023885091145835,0.009241720313984111,3.7868499755859375,3.826141357421875,-0.01637115478515625,0.10982831111233952,-0.1868133544921875,0.64434814453125,-0.000641632080078125,0.00896794157977632,-0.02435302734375,0.0233917236328125,35.0544,0.058997598,34.892426,35.12863
S8,1,3.802337646484375,0.008117690122204497,3.7868499755859375,3.8227081298828125,0.011893463134765626,0.3001589881499205,-0.5595245361328125,1.4991302490234375,-0.00105133056640625,0.0124853058032054,-0.04156494140625,0.02655029296875,35.039387,0.044351682,34.909393,35.110046
S8,1,3.7994766235351562,0.014455085457118433,3.7750244140625,3.8425445556640625,0.00033111572265625,0.20300072946348216,-0.1912994384765625,1.4516143798828125,-0.004388427734375,0.011114581347144766,-0.0384979248046875,0.01556396484375,34.9766,0.06503079,34.813873,35.097687
S8,1,3.8243738810221353,0.01303078226636668,3.7906646728515625,3.842926025390625,0.014240264892578125,0.27451012539829495,-0.4982757568359375,1.45367431640625,-0.002928924560546875,0.009960782146878601,-0.0326385498046875,0.0208282470703125,34.958183,0.05574018,34.83078,35.11316
S8,2,3.706925710042318,0.01195051802008642,3.680419921875,3.73687744140625,-0.0475433349609375,0.18896675611607647,-0.4953460693359375,0.6024627685546875,-0.003363800048828125,0.01224722013947635,-0.0362091064453125,0.0192718505859375,34.902122,0.046264235,34.793854,34.995728
S8,2,3.743432362874349,0.018303988085614495,3.7113189697265625,3.8105010986328125,-0.05168838500976562,0.25522201234054687,-0.4865570068359375,1.4593048095703125,-0.00171661376953125,0.010388584891254724,-0.0276031494140625,0.0304412841796875,34.966858,0.034255173,34.86621,35.020447
S8,2,3.7766011555989585,0.012456698427405773,3.7502288818359375,3.8166046142578125,0.001995849609375,0.4121881010240593,-1.364227294921875,1.3742523193359375,-0.005487823486328125,0.010950602911551026,-0.0439453125,0.0195465087890625,34.995556,0.04108736,34.887817,35.065277
S8,2,3.811028798421224,0.03153758075474907,3.7601470947265625,3.8555145263671875,-0.03557586669921875,0.26850560617599717,-0.6267242431640625,1.4528961181640625,-0.00199432373046875,0.012959885300004597,-0.0454559326171875,0.0376739501953125,35.034004,0.040565178,34.927887,35.094604
S8,2,3.838914235432943,0.02279352021205128,3.7960052490234375,3.8974761962890625,-0.04263381958007813,0.17487793342038335,-0.4766693115234375,0.6790924072265625,-0.0028533935546875,0.010982511705224187,-0.0472869873046875,0.0255889892578125,35.092625,0.028260576,35.00656,35.130157
S8,2,3.832238515218099,0.02956529771260148,3.7731170654296875,3.8867950439453125,-0.0068115234375,0.33348088206733995,-1.4301910400390625,1.4328460693359375,-0.00616302490234375,0.01992967776521096,-0.1383819580078125,0.0206451416015625,35.102215,0.032267902,35.0112,35.156433
S8,2,3.7956873575846353,0.015548992851057306,3.769683837890625,3.827667236328125,0.031339263916015624,0.35419162568681695,-0.3270263671875,1.4832000732421875,-0.001398468017578125,0.009624116688832503,-0.0319976806640625,0.0264129638671875,35.125767,0.03796588,35.039,35.188934
S8,2,3.8625272115071616,0.05734984674786579,3.7799835205078125,3.9989471435546875,-0.04985733032226562,0.2479586222960144,-0.468658447265625,1.4308319091796875,-0.002317047119140625,0.011417841266678311,-0.027099609375,0.0222015380859375,35.167446,0.039552495,35.045166,35.209045
